age,education,black,hispanic,married,nodegree,re74,re75
32,12,0,0,1,0,27429.734375,25064.515625
26,15,0,0,1,0,27429.734375,25064.515625
28,16,0,0,1,0,27429.734375,25064.515625
54,13,0,0,1,0,27429.734375,25422.580078125
30,14,0,0,1,0,27429.734375,25780.64453125
33,14,0,0,1,0,27429.734375,25959.677734375
33,12,0,0,1,0,27429.734375,25959.677734375
26,12,0,0,1,0,27429.734375,26496.7734375
44,13,0,0,1,0,27429.734375,26774.2734375
49,12,0,0,1,0,27429.734375,26854.83984375
55,17,1,0,1,0,27429.734375,26854.83984375
28,12,0,0,1,0,27429.734375,26854.83984375
45,12,0,0,1,0,27429.734375,26854.83984375
30,14,1,0,1,0,27429.734375,26892.435546875
40,12,0,0,1,0,27429.734375,27008.806640625
27,17,0,0,1,0,27429.734375,27750.0
51,16,0,0,1,0,27429.734375,28645.16015625
51,16,0,0,1,0,27429.734375,28645.16015625
43,12,0,0,1,0,27429.734375,28645.16015625
37,12,0,0,1,0,27429.734375,28645.16015625
37,12,0,0,1,0,27429.734375,28645.16015625
38,14,0,0,1,0,27429.734375,29046.193359375
36,16,0,0,0,0,27429.734375,30256.451171875
27,13,1,0,1,0,27429.734375,30435.484375
21,12,0,0,1,0,27429.734375,30435.484375
25,14,0,0,0,0,27429.734375,32225.806640625
33,13,0,0,1,0,27429.734375,41177.41796875
38,14,0,0,1,0,27429.734375,68032.2578125
32,16,0,0,1,0,27625.662109375,29540.322265625
27,12,0,0,0,0,27821.58984375,27212.90234375
24,17,0,0,0,0,27821.58984375,27570.96875
43,12,0,0,1,0,27821.58984375,28645.16015625
26,17,0,0,1,0,27843.140625,28645.16015625
33,12,0,0,1,0,28017.515625,25422.580078125
34,14,0,0,1,0,28017.515625,26854.83984375
28,12,0,0,1,0,28017.515625,29540.322265625
41,12,0,0,1,0,28017.515625,30435.484375
25,12,0,0,1,0,28017.515625,31062.09765625
28,17,0,0,1,0,28017.515625,31151.61328125
26,13,1,0,1,0,28105.681640625,37596.7734375
28,17,0,0,1,0,28213.44140625,25422.580078125
53,12,0,0,1,0,28213.44140625,26854.83984375
55,12,0,0,1,0,28213.44140625,33206.90234375
29,14,0,0,1,0,28409.369140625,21125.806640625
39,14,0,0,1,0,28409.369140625,28645.16015625
31,16,0,0,1,0,28409.369140625,28915.5
25,16,0,0,1,0,28409.369140625,29540.322265625
25,14,0,0,1,0,28409.369140625,30435.484375
29,16,0,0,1,0,28409.369140625,32225.806640625
29,16,1,0,1,0,28409.369140625,32225.806640625
27,14,0,0,1,0,28409.369140625,32225.806640625
34,16,0,0,1,0,28409.369140625,32583.87109375
45,12,0,0,1,0,28589.62109375,28263.822265625
28,12,0,0,1,0,28605.294921875,20588.7109375
43,16,0,0,1,0,28801.22265625,27929.03125
54,12,0,0,1,0,28889.388671875,35806.453125
29,16,0,0,1,0,28899.185546875,29540.322265625
55,12,0,0,1,0,29100.990234375,26409.048828125
55,12,0,0,1,0,29100.990234375,26409.048828125
29,12,1,0,0,0,29193.07421875,15396.7744140625
50,12,1,0,1,0,29193.07421875,17903.2265625
24,12,0,0,1,0,29193.07421875,21304.83984375
26,12,0,0,1,0,29330.224609375,28287.09765625
41,13,0,0,0,0,29389.001953125,0.0
47,17,0,0,1,0,29389.001953125,20230.64453125
28,17,0,0,1,0,29389.001953125,21483.87109375
42,12,0,0,1,0,29389.001953125,22379.03125
37,12,1,0,1,0,29389.001953125,22379.03125
37,12,1,0,1,0,29389.001953125,22379.03125
48,16,0,0,1,0,29389.001953125,23274.193359375
21,12,0,0,1,0,29389.001953125,24169.35546875
46,12,0,0,1,0,29389.001953125,24214.11328125
29,12,0,0,1,0,29389.001953125,25959.677734375
38,12,0,0,1,0,29389.001953125,26496.7734375
28,12,0,0,1,0,29389.001953125,26854.83984375
38,12,0,0,1,0,29389.001953125,26854.83984375
53,12,0,0,1,0,29389.001953125,26854.83984375
46,12,0,0,1,0,29389.001953125,27033.87109375
46,12,0,0,1,0,29389.001953125,27033.87109375
33,16,0,0,1,0,29389.001953125,27750.0
34,12,0,0,1,0,29389.001953125,27912.919921875
35,17,0,0,1,0,29389.001953125,28645.16015625
53,12,0,0,1,0,29389.001953125,28645.16015625
26,12,0,0,1,0,29389.001953125,28645.16015625
26,16,0,0,1,0,29389.001953125,28645.16015625
50,13,0,0,1,0,29389.001953125,29540.322265625
46,12,1,0,1,0,29389.001953125,30435.484375
43,14,0,0,0,0,29389.001953125,30435.484375
26,14,0,0,0,0,29389.001953125,30435.484375
33,17,0,0,1,0,29389.001953125,30435.484375
33,17,0,0,1,0,29389.001953125,30435.484375
42,12,0,0,1,0,29389.001953125,30437.2734375
34,12,0,0,1,0,29389.001953125,30793.548828125
34,12,0,0,1,0,29389.001953125,30793.548828125
34,17,0,0,1,0,29389.001953125,31330.64453125
37,17,0,0,1,0,29389.001953125,31330.64453125
34,17,0,0,1,0,29389.001953125,32225.806640625
37,12,1,0,1,0,29389.001953125,32225.806640625
26,17,0,0,1,0,29389.001953125,32225.806640625
36,17,0,0,1,0,29389.001953125,34911.2890625
28,14,0,0,0,0,29389.001953125,35448.38671875
31,12,0,0,1,0,29389.001953125,35806.453125
25,14,0,0,1,0,29389.001953125,35806.453125
31,14,0,0,1,0,29389.001953125,35806.453125
28,12,0,0,1,0,29389.001953125,41177.41796875
34,12,0,0,1,0,29389.001953125,42967.7421875
47,14,1,0,1,0,29390.9609375,27750.0
35,12,0,0,1,0,29422.310546875,28645.16015625
35,15,1,0,1,0,29477.169921875,34098.484375
35,15,1,0,1,0,29477.169921875,34098.484375
31,12,0,0,1,0,29584.9296875,26854.83984375
24,12,0,0,1,0,29780.85546875,30883.064453125
28,12,0,0,1,0,29976.78125,0.0
27,16,0,0,1,0,29976.78125,30793.548828125
47,12,0,0,1,0,30074.744140625,33312.53125
47,12,0,0,1,0,30074.744140625,33312.53125
37,14,0,1,1,0,30108.052734375,26854.83984375
22,14,0,0,1,0,30368.634765625,20588.7109375
47,12,0,0,1,0,30368.634765625,23274.193359375
32,14,0,0,1,0,30368.634765625,24169.35546875
29,15,0,0,0,0,30368.634765625,28645.16015625
27,16,0,0,0,0,30368.634765625,31330.64453125
37,14,0,0,1,0,30368.634765625,44758.06640625
37,14,0,0,1,0,30368.634765625,44758.06640625
43,12,0,0,1,0,30564.5625,23811.2890625
43,12,0,0,1,0,30564.5625,23811.2890625
34,12,0,0,1,0,30564.5625,24885.484375
30,12,0,0,1,0,30564.5625,26854.83984375
39,16,0,0,0,0,30564.5625,28645.16015625
35,16,0,0,1,0,30564.5625,29540.322265625
28,12,0,0,1,0,30564.5625,32941.93359375
32,12,0,0,1,0,30564.5625,35806.453125
26,12,0,0,1,0,30564.5625,39387.09765625
30,12,1,0,1,0,30758.529296875,35448.38671875
27,12,0,0,1,0,30760.48828125,25064.515625
27,16,0,0,1,0,30760.48828125,26317.7421875
28,12,0,0,1,0,30760.48828125,28824.193359375
39,12,0,0,1,0,30760.48828125,32583.87109375
28,15,1,0,1,0,30768.326171875,33486.1953125
48,12,0,0,1,0,30860.41015625,29269.984375
48,14,0,0,1,0,30895.677734375,34732.2578125
37,17,0,0,1,0,30956.4140625,30435.484375
49,17,0,0,1,0,30956.4140625,31867.7421875
25,15,0,0,1,0,30956.4140625,41177.41796875
27,15,0,0,1,0,31152.341796875,34016.12890625
51,17,0,1,1,0,31348.26953125,0.0
24,15,0,0,1,0,31348.26953125,26854.83984375
31,17,0,0,1,0,31348.26953125,26854.83984375
45,12,0,0,1,0,31348.26953125,27391.935546875
45,12,0,0,1,0,31348.26953125,27391.935546875
39,14,0,0,1,0,31348.26953125,27750.0
39,14,0,0,1,0,31348.26953125,27750.0
25,17,0,0,1,0,31348.26953125,28249.5
53,17,0,0,1,0,31348.26953125,28645.16015625
26,16,0,0,1,0,31348.26953125,28645.16015625
31,12,0,0,1,0,31348.26953125,28645.16015625
32,17,0,0,1,0,31348.26953125,28645.16015625
48,17,0,0,1,0,31348.26953125,29540.322265625
47,17,0,0,0,0,31348.26953125,29540.322265625
44,16,0,0,1,0,31348.26953125,30435.484375
41,16,0,0,1,0,31348.26953125,30435.484375
44,16,0,0,1,0,31348.26953125,30435.484375
52,17,0,0,1,0,31348.26953125,31293.048828125
40,12,0,0,1,0,31348.26953125,31330.64453125
52,12,0,0,0,0,31348.26953125,32225.806640625
53,16,0,0,1,0,31348.26953125,32225.806640625
42,16,0,0,1,0,31348.26953125,32225.806640625
39,14,0,0,1,0,31348.26953125,32569.548828125
42,17,0,0,1,0,31348.26953125,32762.90234375
31,14,0,0,1,0,31348.26953125,34016.12890625
47,14,0,0,1,0,31348.26953125,34016.12890625
51,16,0,0,1,0,31348.26953125,35448.38671875
44,13,0,0,1,0,31348.26953125,35806.453125
35,14,0,0,1,0,31348.26953125,36630.0
44,16,1,0,1,0,31644.1171875,30621.677734375
46,12,0,0,1,0,31740.12109375,25780.64453125
32,14,0,0,1,0,31818.4921875,31330.64453125
29,16,0,0,1,0,31936.048828125,26640.0
38,17,0,0,0,0,31936.048828125,33300.0
26,14,0,0,1,0,32131.9765625,29898.38671875
43,16,0,0,1,0,32131.9765625,31330.64453125
45,16,0,0,0,0,32131.9765625,31330.64453125
34,17,0,0,0,0,32131.9765625,44758.06640625
49,14,0,0,1,0,32327.90234375,14322.5810546875
27,17,0,0,1,0,32327.90234375,25064.515625
26,16,0,0,1,0,32327.90234375,27750.0
41,16,0,0,1,0,32327.90234375,31330.64453125
43,14,0,0,1,0,32327.90234375,31420.16015625
28,13,0,0,1,0,32327.90234375,31688.7109375
28,12,1,0,1,0,32327.90234375,32225.806640625
27,16,0,0,1,0,32327.90234375,32225.806640625
32,12,0,0,1,0,32327.90234375,32225.806640625
31,12,0,0,1,0,32327.90234375,32225.806640625
38,17,0,0,0,0,32327.90234375,32225.806640625
43,12,0,0,0,0,32327.90234375,33479.03125
34,17,0,0,1,0,32327.90234375,34016.12890625
22,14,0,0,1,0,32327.90234375,41177.41796875
50,14,0,0,1,0,32602.19921875,27889.64453125
44,14,0,0,1,0,32719.755859375,29540.322265625
53,12,0,0,1,0,32868.66015625,31509.677734375
47,12,0,0,1,0,32915.68359375,27750.0
47,12,0,0,1,0,32915.68359375,27750.0
41,16,1,0,1,0,33307.53515625,23274.193359375
41,16,1,0,1,0,33307.53515625,23274.193359375
41,16,1,0,1,0,33307.53515625,23274.193359375
48,16,0,0,1,0,33307.53515625,26058.14453125
48,16,0,0,1,0,33307.53515625,26058.14453125
36,13,0,0,1,0,33307.53515625,28645.16015625
49,12,0,0,1,0,33307.53515625,28645.16015625
33,17,1,0,1,0,33307.53515625,29540.322265625
49,14,0,0,1,0,33307.53515625,30435.484375
36,12,0,0,1,0,33307.53515625,30435.484375
50,17,0,0,1,0,33307.53515625,30435.484375
36,12,0,0,1,0,33307.53515625,30435.484375
27,16,0,0,1,0,33307.53515625,30435.484375
52,16,0,0,1,0,33307.53515625,30793.548828125
38,12,0,0,1,0,33307.53515625,31330.64453125
25,14,0,0,1,0,33307.53515625,31330.64453125
33,17,0,0,1,0,33307.53515625,31867.7421875
30,12,0,0,1,0,33307.53515625,32046.7734375
53,12,0,0,1,0,33307.53515625,32225.806640625
34,12,0,0,1,0,33307.53515625,32583.87109375
36,12,0,0,1,0,33307.53515625,33120.96875
42,13,0,0,1,0,33307.53515625,33120.96875
34,12,0,0,1,0,33307.53515625,34016.12890625
29,17,0,0,1,0,33307.53515625,34016.12890625
52,12,0,0,1,0,33307.53515625,34171.88671875
42,14,0,0,1,0,33307.53515625,37596.7734375
53,15,0,0,1,0,33307.53515625,37596.7734375
32,13,1,0,1,0,33307.53515625,37596.7734375
39,12,0,0,1,0,33307.53515625,39387.09765625
28,16,0,0,1,0,33307.53515625,39387.09765625
28,12,1,0,1,0,33503.4609375,26854.83984375
26,14,0,0,1,0,33503.4609375,36032.03125
25,14,1,0,1,0,33699.390625,17724.193359375
52,12,0,0,1,0,33895.31640625,47622.58203125
35,16,0,0,1,0,34091.2421875,26854.83984375
44,12,0,0,1,0,34091.2421875,32046.7734375
33,15,0,0,1,0,34091.2421875,34016.12890625
29,12,0,1,1,0,34287.16796875,26541.53125
53,16,0,0,1,0,34287.16796875,28645.16015625
26,16,0,0,1,0,34287.16796875,32225.806640625
37,17,0,0,1,0,34287.16796875,35806.453125
45,12,0,0,1,0,34287.16796875,35806.453125
27,17,0,0,1,0,34287.16796875,37596.7734375
38,12,1,0,1,0,34483.09765625,23632.2578125
34,13,0,0,1,0,34483.09765625,31509.677734375
34,12,0,0,1,0,34731.921875,30435.484375
32,14,0,0,1,0,34874.94921875,35788.546875
32,12,0,0,0,0,35070.875,32225.806640625
29,14,0,0,1,0,35266.80078125,16112.9033203125
38,12,1,0,1,0,35266.80078125,25064.515625
25,14,1,0,1,0,35266.80078125,25601.61328125
35,12,0,0,1,0,35266.80078125,26854.83984375
35,12,0,0,1,0,35266.80078125,26854.83984375
31,17,0,0,1,0,35266.80078125,31806.87109375
49,12,0,0,1,0,35266.80078125,32225.806640625
55,12,0,0,1,0,35266.80078125,32225.806640625
32,12,0,0,1,0,35266.80078125,32225.806640625
46,14,0,0,1,0,35266.80078125,33120.96875
28,15,0,0,1,0,35266.80078125,34016.12890625
34,16,0,0,1,0,35266.80078125,34016.12890625
35,16,0,0,1,0,35266.80078125,34016.12890625
34,12,0,0,1,0,35266.80078125,35806.453125
40,16,0,0,1,0,35266.80078125,35806.453125
40,16,0,0,1,0,35266.80078125,35806.453125
29,14,0,0,1,0,35266.80078125,37596.7734375
45,12,0,0,1,0,35266.80078125,38366.61328125
34,16,0,0,1,0,35266.80078125,39387.09765625
47,12,0,0,1,0,35266.80078125,40103.2265625
31,16,0,0,1,0,35266.80078125,41177.41796875
53,12,1,0,1,0,35266.80078125,42967.7421875
51,12,0,0,1,0,35266.80078125,44758.06640625
40,16,0,0,1,0,35266.80078125,44758.06640625
27,12,0,0,1,0,35266.80078125,53888.7109375
33,16,0,1,1,0,35266.80078125,85935.484375
41,16,0,0,1,0,35582.2421875,34016.12890625
41,16,0,0,1,0,35582.2421875,34016.12890625
33,12,0,0,1,0,35658.65625,34016.12890625
53,13,0,0,1,0,35658.65625,35806.453125
45,12,0,0,1,0,35756.6171875,31509.677734375
50,17,0,0,1,0,36050.5078125,37596.7734375
37,14,0,0,1,0,36197.453125,29361.2890625
27,16,0,0,1,0,36246.4375,0.0
27,16,0,0,1,0,36246.4375,28192.2109375
48,12,0,0,1,0,36246.4375,31330.64453125
47,12,0,0,1,0,36246.4375,31796.12890625
47,17,0,0,1,0,36246.4375,34016.12890625
33,15,0,0,1,0,36246.4375,34213.06640625
32,17,0,0,1,0,36640.24609375,34016.12890625
34,14,0,0,1,0,36834.21484375,0.0
43,17,0,0,1,0,37226.0703125,16650.0
31,14,0,0,1,0,37226.0703125,17903.2265625
26,12,0,0,1,0,37226.0703125,25959.677734375
29,14,0,0,0,0,37226.0703125,27284.515625
44,17,0,0,1,0,37226.0703125,32075.419921875
36,17,0,1,1,0,37226.0703125,33300.0
26,17,0,0,1,0,37226.0703125,34016.12890625
28,16,0,0,1,0,37226.0703125,34016.12890625
35,17,0,0,1,0,37226.0703125,35806.453125
52,12,0,0,1,0,37226.0703125,35831.515625
36,13,0,0,0,0,37226.0703125,36150.1953125
28,17,0,0,1,0,37226.0703125,37507.2578125
44,17,0,0,1,0,37226.0703125,37596.7734375
37,13,0,0,1,0,37226.0703125,37596.7734375
51,12,0,0,1,0,37226.0703125,38939.515625
50,12,0,0,1,0,37226.0703125,39029.03125
29,12,0,0,1,0,37226.0703125,39924.1953125
32,17,0,0,1,0,37226.0703125,46548.38671875
38,14,0,0,1,0,37226.0703125,50129.03125
47,17,0,0,1,0,37343.625,28906.548828125
47,17,0,0,1,0,37343.625,28906.548828125
31,17,0,0,1,0,38009.77734375,36705.1953125
50,16,0,0,1,0,38205.703125,34911.2890625
39,12,0,0,1,0,38205.703125,39387.09765625
27,13,0,0,1,0,38401.62890625,34016.12890625
46,16,0,0,1,0,38597.5546875,37596.7734375
46,16,0,0,1,0,38597.5546875,37596.7734375
33,16,0,0,1,0,38597.5546875,41177.41796875
25,16,0,0,0,0,39185.3359375,0.0
36,12,0,0,1,0,39185.3359375,15217.7421875
39,12,0,0,1,0,39185.3359375,24169.35546875
35,17,0,0,1,0,39185.3359375,30435.484375
35,17,0,0,1,0,39185.3359375,30435.484375
46,17,0,0,1,0,39185.3359375,31330.64453125
31,17,0,0,1,0,39185.3359375,33120.96875
52,15,0,0,1,0,39185.3359375,35806.453125
50,16,0,0,0,0,39185.3359375,35806.453125
49,12,0,0,1,0,39185.3359375,35806.453125
53,16,0,0,1,0,39185.3359375,35806.453125
44,14,0,0,1,0,39185.3359375,35806.453125
46,16,0,0,1,0,39185.3359375,35806.453125
42,14,0,0,1,0,39185.3359375,36701.61328125
43,12,0,0,1,0,39185.3359375,36701.61328125
28,12,1,0,1,0,39185.3359375,36776.8046875
54,15,0,0,1,0,39185.3359375,37471.453125
42,16,0,0,1,0,39185.3359375,37596.7734375
34,16,0,0,1,0,39185.3359375,37596.7734375
29,13,1,0,1,0,39185.3359375,37596.7734375
47,16,0,0,1,0,39185.3359375,39387.09765625
33,16,0,0,1,0,39185.3359375,39387.09765625
40,17,0,1,1,0,39185.3359375,41177.41796875
40,17,0,1,1,0,39185.3359375,41177.41796875
45,14,0,0,1,0,39185.3359375,42538.06640625
31,16,0,0,1,0,39185.3359375,42967.7421875
32,12,0,0,1,0,39185.3359375,42967.7421875
27,17,0,0,1,0,39185.3359375,44758.06640625
44,17,0,0,1,0,39185.3359375,44758.06640625
38,17,0,0,1,0,39185.3359375,48338.7109375
27,17,0,0,0,0,40164.96875,41177.41796875
38,12,1,0,1,0,40570.5390625,10741.9345703125
39,17,0,0,1,0,40752.75,0.0
46,14,0,0,1,0,41144.6015625,30256.451171875
25,17,0,0,1,0,41144.6015625,35806.453125
52,12,0,0,1,0,41144.6015625,37596.7734375
35,15,0,0,1,0,41144.6015625,39387.09765625
53,12,0,0,1,0,41144.6015625,42967.7421875
33,16,0,0,1,0,41144.6015625,42967.7421875
30,16,0,0,1,0,41144.6015625,42967.7421875
51,16,0,0,1,0,41144.6015625,44758.06640625
36,12,1,0,1,0,41732.3828125,37596.7734375
33,13,0,0,1,0,41732.3828125,47264.515625
50,17,0,0,1,0,42124.234375,0.0
47,16,0,0,1,0,42124.234375,41177.41796875
36,14,0,0,1,0,42124.234375,42072.58203125
48,12,0,0,1,0,42124.234375,42967.7421875
48,12,0,0,1,0,42124.234375,42967.7421875
48,17,0,0,1,0,42294.69140625,41177.41796875
37,17,0,0,1,0,42712.015625,43862.90234375
50,17,0,0,1,0,42907.94140625,44758.06640625
34,16,0,0,1,0,43103.87109375,21304.83984375
30,12,1,0,1,0,43103.87109375,21483.87109375
28,16,0,0,1,0,43103.87109375,32225.806640625
37,12,0,0,0,0,43103.87109375,32225.806640625
46,12,0,0,1,0,43103.87109375,35806.453125
32,12,0,1,1,0,43103.87109375,37596.7734375
29,12,0,0,0,0,43103.87109375,37596.7734375
40,16,0,0,1,0,43103.87109375,39387.09765625
44,15,0,0,1,0,43103.87109375,39387.09765625
38,12,0,0,1,0,43103.87109375,41177.41796875
51,12,0,0,1,0,43103.87109375,41356.453125
33,17,0,0,1,0,43103.87109375,43236.2890625
31,16,0,0,0,0,43103.87109375,44364.1953125
43,17,0,0,1,0,43103.87109375,44758.06640625
45,16,0,0,1,0,43103.87109375,48338.7109375
33,17,0,0,1,0,43566.2578125,42967.7421875
25,12,0,0,1,0,43691.6484375,30435.484375
51,12,0,0,1,0,44083.50390625,41177.41796875
41,17,0,0,1,0,44083.50390625,43862.90234375
42,12,0,0,1,0,44475.35546875,47232.2890625
37,13,0,0,1,0,45063.13671875,35806.453125
29,17,0,0,1,0,45063.13671875,35806.453125
37,15,0,1,1,0,45063.13671875,39387.09765625
46,16,0,0,1,0,45063.13671875,46011.2890625
40,12,0,0,1,0,45063.13671875,48338.7109375
46,17,0,0,1,0,45063.13671875,57290.32421875
47,12,0,0,1,0,45063.13671875,62661.2890625
34,13,0,0,1,0,45846.84375,42072.58203125
52,17,0,0,1,0,46042.76953125,59080.64453125
52,17,0,0,1,0,46042.76953125,59080.64453125
50,12,0,0,1,0,47022.40234375,44758.06640625
49,17,0,0,1,0,47022.40234375,46548.38671875
49,17,0,0,1,0,47022.40234375,48338.7109375
49,17,0,0,1,0,47022.40234375,48338.7109375
53,12,0,0,1,0,47649.3671875,47894.7109375
33,13,0,0,1,0,48981.671875,32225.806640625
54,15,0,0,1,0,48981.671875,35806.453125
54,15,0,0,1,0,48981.671875,35806.453125
44,17,0,0,1,0,48981.671875,42967.7421875
37,17,0,0,1,0,48981.671875,44758.06640625
55,16,0,0,1,0,48981.671875,46548.38671875
55,16,0,0,1,0,48981.671875,46548.38671875
37,17,0,0,1,0,48981.671875,46548.38671875
44,14,0,0,1,0,48981.671875,48338.7109375
41,13,0,0,1,0,48981.671875,48338.7109375
39,17,0,0,1,0,48981.671875,48338.7109375
48,16,0,0,1,0,48981.671875,50129.03125
39,17,0,0,1,0,48981.671875,50129.03125
45,12,0,0,1,0,48981.671875,50487.09765625
26,16,0,0,1,0,48981.671875,53709.67578125
34,16,0,0,1,0,48981.671875,62661.2890625
47,16,0,0,1,0,48981.671875,62741.85546875
55,16,0,0,1,0,48981.671875,71612.90625
37,16,0,0,1,0,49961.3046875,41177.41796875
43,17,0,0,1,0,49961.3046875,48338.7109375
43,16,0,0,1,0,49961.3046875,50129.03125
33,17,0,0,1,0,50940.9375,39387.09765625
29,17,1,0,1,0,50940.9375,41177.41796875
36,14,0,0,1,0,50940.9375,42967.7421875
37,17,0,0,1,0,50940.9375,44758.06640625
44,12,0,0,1,0,50940.9375,44758.06640625
42,17,0,0,0,0,50940.9375,50129.03125
47,16,0,0,1,0,50940.9375,53709.67578125
38,13,0,0,1,0,50940.9375,73403.2265625
28,16,0,0,1,0,51920.5703125,48875.8046875
44,17,0,0,1,0,51920.5703125,56753.2265625
32,16,0,0,1,0,52900.203125,48338.7109375
47,17,0,0,1,0,52900.203125,49233.87109375
28,16,0,0,1,0,52900.203125,59080.64453125
45,15,0,0,1,0,53879.8359375,51919.35546875
52,16,0,0,1,0,53879.8359375,53709.67578125
32,12,0,0,1,0,54859.46875,39387.09765625
33,17,0,0,1,0,54859.46875,46548.38671875
41,17,0,0,1,0,54859.46875,52993.546875
42,16,0,0,1,0,54859.46875,53709.67578125
48,16,0,0,1,0,54859.46875,53709.67578125
48,16,0,0,1,0,54859.46875,53709.67578125
46,12,0,0,1,0,56818.73828125,48338.7109375
48,14,0,0,1,0,56818.73828125,57290.32421875
47,14,0,0,1,0,58778.00390625,26854.83984375
36,17,0,0,1,0,58778.00390625,46548.38671875
38,16,0,0,1,0,58778.00390625,50129.03125
48,17,1,0,1,0,58778.00390625,51842.37109375
44,17,0,0,1,0,58778.00390625,53709.67578125
38,16,0,0,1,0,58778.00390625,53709.67578125
39,14,0,0,1,0,58778.00390625,57290.32421875
41,17,0,0,1,0,59385.37890625,59438.7109375
47,16,0,0,1,0,60737.26953125,60870.96875
47,16,0,0,1,0,60737.26953125,60870.96875
46,16,0,0,1,0,62696.5390625,57290.32421875
30,13,0,0,1,0,62696.5390625,75193.546875
52,17,0,0,1,0,63676.171875,60870.96875
40,16,0,0,1,0,66615.0703125,57290.32421875
51,12,0,0,0,0,67594.703125,62661.2890625
47,17,0,0,1,0,68574.3359375,38670.96875
53,16,0,0,1,0,68574.3359375,39387.09765625
48,16,0,0,1,0,68574.3359375,59080.64453125
28,15,0,0,1,0,68574.3359375,62661.2890625
42,17,0,0,1,0,68574.3359375,64451.61328125
47,16,0,0,1,0,68574.3359375,71612.90625
50,14,0,0,1,0,70533.6015625,29540.322265625
49,12,0,0,1,0,72492.875,71433.8671875
48,15,0,0,1,0,73472.5078125,71612.90625
51,17,0,0,1,0,74452.140625,0.0
32,17,0,0,1,0,76411.40625,64451.61328125
47,16,0,0,1,0,78370.671875,78774.1953125
37,17,0,0,1,0,82289.203125,85040.3203125
55,17,0,0,1,0,88167.0078125,98467.7421875
49,16,0,0,1,0,94044.8046875,98467.7421875
50,16,0,0,1,0,97963.34375,34016.12890625
28,16,0,0,1,0,97963.34375,89516.1328125
42,16,0,0,1,0,103841.140625,93096.7734375
45,12,0,0,1,0,137148.6875,156653.234375
54,3,1,0,0,1,0.0,0.0
54,3,1,0,1,1,0.0,0.0
54,3,1,0,1,1,0.0,0.0
54,3,1,0,1,1,0.0,0.0
53,4,1,0,0,1,0.0,0.0
51,4,1,0,1,1,0.0,0.0
51,5,1,0,0,1,0.0,0.0
46,6,1,0,1,1,0.0,0.0
53,6,0,0,1,1,0.0,0.0
41,6,1,0,1,1,0.0,0.0
45,7,1,0,1,1,0.0,0.0
53,7,0,1,0,1,0.0,0.0
47,8,0,0,0,1,0.0,0.0
55,8,1,0,1,1,0.0,0.0
55,8,0,0,1,1,0.0,0.0
53,8,1,0,1,1,0.0,0.0
41,8,0,0,1,1,0.0,0.0
45,8,0,0,1,1,0.0,0.0
45,9,1,0,1,1,0.0,0.0
46,9,0,1,1,1,0.0,0.0
48,9,0,0,1,1,0.0,0.0
46,9,0,1,1,1,0.0,0.0
45,9,1,0,1,1,0.0,0.0
54,9,0,0,1,1,0.0,0.0
23,9,1,0,0,1,0.0,0.0
40,10,0,1,1,1,0.0,0.0
54,10,1,0,1,1,0.0,0.0
54,10,1,0,1,1,0.0,0.0
25,11,1,0,0,1,0.0,0.0
41,11,0,0,1,1,0.0,0.0
23,11,1,0,0,1,0.0,0.0
23,11,1,0,0,1,0.0,0.0
52,8,0,0,1,1,0.0,0.0
45,9,0,0,1,1,0.0,0.0
40,8,0,0,1,1,0.0,0.0
37,10,0,0,1,1,0.0,0.0
48,11,0,0,1,1,0.0,0.0
36,9,0,0,1,1,0.0,0.0
40,7,0,0,1,1,0.0,0.0
40,7,0,0,1,1,0.0,0.0
38,11,0,0,1,1,0.0,0.0
53,7,0,0,1,1,0.0,0.0
52,10,1,0,1,1,0.0,0.0
52,7,0,0,1,1,0.0,0.0
43,9,1,0,1,1,0.0,0.0
54,4,1,0,1,1,0.0,0.0
46,6,0,0,1,1,0.0,0.0
40,8,0,0,1,1,0.0,0.0
53,8,0,0,1,1,0.0,0.0
50,11,0,0,1,1,0.0,0.0
33,11,0,0,1,1,0.0,0.0
33,11,0,0,1,1,0.0,0.0
52,8,0,0,1,1,0.0,0.0
49,4,1,0,1,1,0.0,0.0
50,8,0,0,1,1,0.0,0.0
41,8,0,0,1,1,0.0,0.0
53,9,0,0,1,1,0.0,0.0
48,11,0,0,0,1,0.0,0.0
31,9,0,0,1,1,0.0,0.0
42,8,0,0,1,1,0.0,0.0
54,10,0,0,1,1,0.0,0.0
50,10,0,0,1,1,0.0,0.0
48,6,0,1,1,1,0.0,0.0
22,9,0,0,1,1,0.0,0.0
41,8,0,0,1,1,0.0,0.0
41,8,0,0,1,1,0.0,0.0
45,9,0,0,1,1,0.0,313.30645751953097
21,8,1,0,0,1,0.0,895.1613159179691
46,8,0,0,1,1,0.0,8951.61328125
46,8,0,0,1,1,0.0,8951.61328125
21,11,1,0,0,1,0.0,9846.7744140625
53,8,0,0,1,1,0.0,14322.5810546875
53,6,0,0,1,1,0.0,17187.09765625
34,11,0,0,1,1,0.0,19693.548828125
49,9,0,0,1,1,0.0,21483.87109375
28,11,0,0,1,1,0.0,62661.2890625
43,3,1,0,1,1,17.6334018707275,0.0
52,6,1,0,1,1,235.112014770508,1246.064453125
54,8,0,0,1,1,293.890014648438,537.096740722656
52,7,1,0,0,1,293.890014648438,5012.9033203125
29,11,1,0,1,1,783.7067260742191,0.0
